"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"786","786 INVESTMENT LIMITED","8,144.00"," 74,938.35 ","7,455.00"," 68,648.01 ","91.54 ","91.61 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","430.00"," 459,441.47 ","292.00"," 313,963.08 ","67.91 ","68.34 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","37,241.00"," 1,681,431.95 ","29,845.00"," 1,352,344.09 ","80.14 ","80.43 "
"ABL","ALLIED BANK LIMITED","225,848.00"," 42,170,176.21 ","173,467.00"," 32,425,863.96 ","76.81 ","76.89 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","19,542.00"," 21,875,468.55 ","18,655.00"," 20,889,320.07 ","95.46 ","95.49 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","11,000.00"," 181,210.00 ","11,000.00"," 181,210.00 ","100.00 ","100.00 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","323,154.00"," 95,037,948.36 ","265,168.00"," 78,045,223.79 ","82.06 ","82.12 "
"ADAMS","ADAM SUGAR MILLS LIMITED","23,792.00"," 1,665,197.74 ","23,643.00"," 1,654,988.24 ","99.37 ","99.39 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","104,863.00"," 6,269,106.12 ","89,860.00"," 5,375,478.89 ","85.69 ","85.75 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","1,728,864.00"," 15,855,382.05 ","928,455.00"," 8,511,014.54 ","53.70 ","53.68 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","37,728.00"," 1,550,518.75 ","34,726.00"," 1,426,405.50 ","92.04 ","92.00 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","141,512.00"," 20,976,501.63 ","117,988.00"," 17,518,532.74 ","83.38 ","83.52 "
"AGL","AGRITECH LIMITED","4,062,211.00"," 270,744,056.25 ","1,715,150.00"," 116,015,655.08 ","42.22 ","42.85 "
"AGP","AGP LIMITED","533,275.00"," 112,440,780.82 ","391,665.00"," 82,549,971.49 ","73.45 ","73.42 "
"AGSML","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","237,276.00"," 2,039,837.24 ","121,555.00"," 1,043,239.30 ","51.23 ","51.14 "
"AGTL","AL-GHAZI TRACTORS LIMITED","6,443.00"," 2,685,663.38 ","6,049.00"," 2,521,565.64 ","93.88 ","93.89 "
"AHCL","ARIF HABIB CORPORATION LIMITED","785,544.00"," 9,754,510.42 ","706,654.00"," 8,778,999.82 ","89.96 ","90.00 "
"AHL","ARIF HABIB LIMITED","29,723.00"," 2,332,980.34 ","25,264.00"," 1,982,759.07 ","85.00 ","84.99 "
"AHTM","AHMAD HASSAN TEXTILE MILLS LIMITED","1,161.00"," 88,587.45 ","643.00"," 49,478.71 ","55.38 ","55.85 "
"AICL","ADAMJEE INSURANCE COMPANY LIMITED","2,517,524.00"," 176,397,184.18 ","1,190,180.00"," 86,023,156.09 ","47.28 ","48.77 "
"AIRLINK","AIRLINK COMMUNICATION LIMITED","387,890.00"," 53,263,050.33 ","339,241.00"," 46,804,845.14 ","87.46 ","87.87 "
"AKBL","ASKARI BANK LIMITED","18,623,132.00"," 1,259,896,565.07 ","6,890,347.00"," 485,301,315.90 ","37.00 ","38.52 "
"AKDHL","AKD HOSPITALITY LIMITED","1,001.00"," 180,180.00 ","1,001.00"," 180,180.00 ","100.00 ","100.00 "
"AKDSL","AKD SECURITIES LIMITED","2,386,883.00"," 75,449,175.54 ","171,371.00"," 5,662,391.26 ","7.18 ","7.50 "
"AKGL","AL-KHAIR GADOON LIMITED","201.00"," 11,461.50 ","201.00"," 11,461.50 ","100.00 ","100.00 "
"ALAC","ASKARI LIFE ASSURANCE COMPANY LTD.","4,659,268.00"," 48,558,645.43 ","3,219,525.00"," 33,587,087.35 ","69.10 ","69.17 "
"ALIFE","ADAMJEE LIFE ASSURANCE COMPANY LIMITED","35,703.00"," 1,204,585.13 ","19,961.00"," 680,823.51 ","55.91 ","56.52 "
"ALNRS","AL-NOOR SUGAR MILLS LIMITED","5,446.00"," 503,840.78 ","5,446.00"," 503,840.78 ","100.00 ","100.00 "
"ALTN","ALTERN ENERGY LTD.","508,570.00"," 5,756,475.07 ","471,951.00"," 5,343,631.92 ","92.80 ","92.83 "
"AMBL","APNA MICROFINANCE BANK LIMITED","37.00"," 407.69 ","26.00"," 291.86 ","70.27 ","71.59 "
"AMTEX","AMTEX LIMITED","25,304,731.00"," 94,603,707.13 ","11,350,845.00"," 42,789,520.11 ","44.86 ","45.23 "
"ANL","AZGARD NINE LIMITED","2,449,124.00"," 29,553,590.87 ","1,787,158.00"," 21,578,379.48 ","72.97 ","73.01 "
"ANTM","AN TEXTILE MILLS LIMITED","50,803.00"," 1,619,094.70 ","37,276.00"," 1,189,773.07 ","73.37 ","73.48 "
"APL","ATTOCK PETROLEUM LIMITED","49,528.00"," 26,698,013.78 ","46,182.00"," 24,915,686.38 ","93.24 ","93.32 "
"ARCTM","ARCTIC TEXTILE MILLS LIMITED","3,284.00"," 127,259.42 ","3,234.00"," 125,333.92 ","98.48 ","98.49 "
"ARPAK","ARPAK INTERNATIONAL INVESTMENT LIMITED","2.00"," 135.95 ","1.00"," 67.99 ","50.00 ","50.01 "
"ARPL","ARCHROMA PAKISTAN LIMITED","5,974.00"," 2,722,906.21 ","4,696.00"," 2,141,940.54 ","78.61 ","78.66 "
"ARUJ","ARUJ INDUSTRIES LIMITED","63,894.00"," 633,393.49 ","63,682.00"," 631,313.89 ","99.67 ","99.67 "
"ASC","AL SHAHEER CORPORATION LIMITED","71,442.00"," 531,874.85 ","67,237.00"," 500,942.29 ","94.11 ","94.18 "
"ASHT","ASHFAQ TEXTILE MILLS LIMITED","2,267.00"," 59,866.91 ","2,193.00"," 58,063.01 ","96.74 ","96.99 "
