"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"786","786 INVESTMENT LIMITED","245,948.00"," 3,673,132.38 ","189,551.00"," 2,853,073.60 ","77.07 ","77.67 "
"AABS","AL-ABBAS SUGAR MILLS LIMITED","51.00"," 53,573.42 ","41.00"," 43,135.98 ","80.39 ","80.52 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","15,072.00"," 770,427.10 ","13,573.00"," 693,707.05 ","90.05 ","90.04 "
"ABL","ALLIED BANK LIMITED","199,810.00"," 33,846,495.21 ","156,431.00"," 26,485,864.54 ","78.29 ","78.25 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","31,742.00"," 38,790,582.13 ","25,637.00"," 31,355,356.63 ","80.77 ","80.83 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","12,001.00"," 234,629.80 ","11,001.00"," 215,179.80 ","91.67 ","91.71 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","178,469.00"," 49,154,786.55 ","126,754.00"," 34,919,918.56 ","71.02 ","71.04 "
"ADAMS","ADAM SUGAR MILLS LIMITED","2,207.00"," 159,663.23 ","2,205.00"," 159,517.77 ","99.91 ","99.91 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","192,275.00"," 12,460,178.12 ","148,258.00"," 9,617,793.91 ","77.11 ","77.19 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","7,554,439.00"," 77,718,938.98 ","4,631,408.00"," 47,664,564.53 ","61.31 ","61.33 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","5,690.00"," 258,995.49 ","5,134.00"," 233,830.89 ","90.23 ","90.28 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","41,443.00"," 5,965,874.17 ","31,291.00"," 4,496,988.65 ","75.50 ","75.38 "
"AGL","AGRITECH LIMITED","528,982.00"," 37,915,586.60 ","305,049.00"," 21,872,782.81 ","57.67 ","57.69 "
"AGP","AGP LIMITED","599,892.00"," 119,683,540.65 ","466,258.00"," 93,166,914.22 ","77.72 ","77.84 "
"AGSML","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","495,117.00"," 4,854,162.35 ","398,429.00"," 3,908,825.19 ","80.47 ","80.53 "
"AGTL","AL-GHAZI TRACTORS LIMITED","19,851.00"," 7,876,091.61 ","15,890.00"," 6,309,993.27 ","80.05 ","80.12 "
"AHCL","ARIF HABIB CORPORATION LIMITED","40,162,668.00"," 594,046,546.25 ","27,033,258.00"," 400,195,288.84 ","67.31 ","67.37 "
"AHL","ARIF HABIB LIMITED","466,988.00"," 56,520,809.98 ","379,678.00"," 46,133,903.46 ","81.30 ","81.62 "
"AICL","ADAMJEE INSURANCE COMPANY LIMITED","618,159.00"," 40,161,319.99 ","325,962.00"," 22,557,841.17 ","52.73 ","56.17 "
"AIRLINK","AIRLINK COMMUNICATION LIMITED","2,346,438.00"," 368,761,469.94 ","1,489,561.00"," 240,697,693.22 ","63.48 ","65.27 "
"AKBL","ASKARI BANK LIMITED","1,622,295.00"," 124,284,867.54 ","648,860.00"," 53,329,229.74 ","40.00 ","42.91 "
"AKDHL","AKD HOSPITALITY LIMITED","131.00"," 22,803.30 ","131.00"," 22,803.30 ","100.00 ","100.00 "
"AKDSL","AKD SECURITIES LIMITED","1,004,815.00"," 32,678,698.24 ","857,485.00"," 27,871,981.46 ","85.34 ","85.29 "
"ALAC","ASKARI LIFE ASSURANCE COMPANY LTD.","9,264,857.00"," 169,193,757.95 ","6,855,788.00"," 125,746,888.69 ","74.00 ","74.32 "
"ALIFE","ADAMJEE LIFE ASSURANCE COMPANY LIMITED","4,667.00"," 174,225.48 ","4,305.00"," 161,542.50 ","92.24 ","92.72 "
"ALNRS","AL-NOOR SUGAR MILLS LIMITED","230.00"," 22,671.99 ","191.00"," 18,806.20 ","83.04 ","82.95 "
"ALTN","ALTERN ENERGY LTD.","2,085,334.00"," 28,959,644.07 ","1,666,551.00"," 23,150,969.18 ","79.92 ","79.94 "
"AMBL","APNA MICROFINANCE BANK LIMITED","280.00"," 3,310.74 ","274.00"," 3,247.14 ","97.86 ","98.08 "
"AMTEX","AMTEX LIMITED","990,766.00"," 4,388,830.80 ","975,956.00"," 4,322,999.58 ","98.51 ","98.50 "
"ANL","AZGARD NINE LIMITED","1,259,665.00"," 16,010,795.61 ","1,055,953.00"," 13,427,043.92 ","83.83 ","83.86 "
"ANSM","ANSARI SUGAR MILLS LIMITED","6,396.00"," 111,520.36 ","4,795.00"," 83,294.23 ","74.97 ","74.69 "
"ANTM","AN TEXTILE MILLS LIMITED","11,021.00"," 327,661.12 ","10,635.00"," 316,726.66 ","96.50 ","96.66 "
"APL","ATTOCK PETROLEUM LIMITED","91,888.00"," 47,267,476.71 ","81,852.00"," 42,100,952.03 ","89.08 ","89.07 "
"ARCTM","ARCTIC TEXTILE MILLS LIMITED","8,441.00"," 304,427.10 ","7,839.00"," 282,182.90 ","92.87 ","92.69 "
"ARPAK","ARPAK INTERNATIONAL INVESTMENT LIMITED","500.00"," 31,092.00 ","500.00"," 31,092.00 ","100.00 ","100.00 "
"ARPL","ARCHROMA PAKISTAN LIMITED","7,641.00"," 3,569,363.28 ","6,566.00"," 3,069,065.39 ","85.93 ","85.98 "
"ARUJ","ARUJ INDUSTRIES LIMITED","397,281.00"," 4,573,168.37 ","259,819.00"," 3,000,489.73 ","65.40 ","65.61 "
"ASC","AL SHAHEER CORPORATION LIMITED","396,304.00"," 7,149,689.84 ","346,233.00"," 6,243,113.58 ","87.37 ","87.32 "
"ASHT","ASHFAQ TEXTILE MILLS LIMITED","7,623.00"," 218,103.12 ","4,573.00"," 133,114.02 ","59.99 ","61.03 "
"ASIC","ASIA INSURANCE COMPANY LIMITED","111.00"," 1,876.78 ","111.00"," 1,876.78 ","100.00 ","100.00 "
"ASL","AISHA STEEL MILLS LIMITED","11,612,994.00"," 181,713,229.18 ","8,656,545.00"," 135,611,984.60 ","74.54 ","74.63 "
