"Symbol","Name","Trade Volume","Trade Value","UIN Settlement Volume ","UIN Settlement Value ","UIN Percentage Volume","UIN Percentage Value "
"786","786 INVESTMENT LIMITED","106,365.00"," 1,550,751.40 ","100,927.00"," 1,469,754.20 ","94.89 ","94.78 "
"AATM","ALI ASGHAR TEXTILE MILLS LIMITED","10,351.00"," 538,750.21 ","9,114.00"," 473,128.32 ","88.05 ","87.82 "
"ABL","ALLIED BANK LIMITED","109,012.00"," 18,305,533.99 ","101,699.00"," 17,075,055.95 ","93.29 ","93.28 "
"ABOT","ABBOTT LABORATORIES (PAKISTAN) LIMITED","19,664.00"," 24,060,660.29 ","16,569.00"," 20,273,665.16 ","84.26 ","84.26 "
"ACIETF","ALFALAH CONSUMER INDEX EXC. TRADED FUND","25,505.00"," 499,918.00 ","24,505.00"," 480,578.00 ","96.08 ","96.13 "
"ACPL","ATTOCK CEMENT PAKISTAN LIMITED","402,713.00"," 110,671,349.94 ","321,525.00"," 88,397,466.79 ","79.84 ","79.87 "
"ADAMS","ADAM SUGAR MILLS LIMITED","665.00"," 48,650.00 ","631.00"," 46,191.00 ","94.89 ","94.95 "
"ADMM","ARTISTIC DENIM MILLS LIMITED","36,131.00"," 2,246,827.32 ","32,714.00"," 2,036,434.37 ","90.54 ","90.64 "
"AGHA","AGHA STEEL INDUSTRIES LIMITED","7,576,935.00"," 77,264,528.73 ","5,103,302.00"," 52,006,609.55 ","67.35 ","67.31 "
"AGIC","ASKARI GENERAL INSURANCE COMPANY LTD","22,737.00"," 1,034,774.83 ","22,722.00"," 1,034,085.49 ","99.93 ","99.93 "
"AGIL","AGRIAUTO INDUSTRIES LIMITED","17,057.00"," 2,458,897.80 ","9,995.00"," 1,433,082.42 ","58.60 ","58.28 "
"AGL","AGRITECH LIMITED","346,979.00"," 25,418,246.60 ","315,822.00"," 23,186,885.01 ","91.02 ","91.22 "
"AGP","AGP LIMITED","169,230.00"," 33,664,651.21 ","150,155.00"," 29,890,867.80 ","88.73 ","88.79 "
"AGSML","ABDULLAH SHAH GHAZI SUGAR MILLS LIMITED","1,098,124.00"," 10,454,950.83 ","921,161.00"," 8,771,324.29 ","83.88 ","83.90 "
"AGTL","AL-GHAZI TRACTORS LIMITED","12,881.00"," 5,113,144.36 ","11,025.00"," 4,375,759.25 ","85.59 ","85.58 "
"AHCL","ARIF HABIB CORPORATION LIMITED","23,915,980.00"," 348,076,889.15 ","20,952,603.00"," 304,794,951.97 ","87.61 ","87.57 "
"AHL","ARIF HABIB LIMITED","482,118.00"," 60,787,436.12 ","309,231.00"," 39,273,767.27 ","64.14 ","64.61 "
"AHTM","AHMAD HASSAN TEXTILE MILLS LIMITED","27.00"," 2,089.26 ","26.00"," 2,015.26 ","96.30 ","96.46 "
"AICL","ADAMJEE INSURANCE COMPANY LIMITED","563,034.00"," 36,545,255.23 ","294,225.00"," 20,321,667.80 ","52.26 ","55.61 "
"AIRLINK","AIRLINK COMMUNICATION LIMITED","3,448,761.00"," 539,417,336.70 ","2,313,459.00"," 369,645,536.77 ","67.08 ","68.53 "
"AKBL","ASKARI BANK LIMITED","3,033,707.00"," 234,353,306.53 ","1,525,769.00"," 124,835,243.54 ","50.29 ","53.27 "
"AKDHL","AKD HOSPITALITY LIMITED","1,081.00"," 188,827.68 ","940.00"," 164,351.00 ","86.96 ","87.04 "
"AKDSL","AKD SECURITIES LIMITED","1,428,121.00"," 48,206,583.45 ","1,157,897.00"," 39,091,708.19 ","81.08 ","81.09 "
"ALAC","ASKARI LIFE ASSURANCE COMPANY LTD.","6,224,657.00"," 115,493,243.54 ","4,627,033.00"," 86,060,726.34 ","74.33 ","74.52 "
"ALIFE","ADAMJEE LIFE ASSURANCE COMPANY LIMITED","9,051.00"," 329,409.80 ","8,901.00"," 324,099.80 ","98.34 ","98.39 "
"ALNRS","AL-NOOR SUGAR MILLS LIMITED","184.00"," 18,200.00 ","184.00"," 18,200.00 ","100.00 ","100.00 "
"ALTN","ALTERN ENERGY LTD.","855,799.00"," 11,671,818.75 ","788,821.00"," 10,759,908.73 ","92.17 ","92.19 "
"AMBL","APNA MICROFINANCE BANK LIMITED","603.00"," 7,110.36 ","603.00"," 7,110.36 ","100.00 ","100.00 "
"AMTEX","AMTEX LIMITED","801,413.00"," 3,499,650.39 ","577,198.00"," 2,523,346.26 ","72.02 ","72.10 "
"ANL","AZGARD NINE LIMITED","1,139,786.00"," 14,311,632.08 ","897,792.00"," 11,280,104.74 ","78.77 ","78.82 "
"ANSM","ANSARI SUGAR MILLS LIMITED","19,644.00"," 335,906.00 ","18,406.00"," 314,705.45 ","93.70 ","93.69 "
"ANTM","AN TEXTILE MILLS LIMITED","2,204.00"," 64,105.45 ","2,204.00"," 64,105.45 ","100.00 ","100.00 "
"APL","ATTOCK PETROLEUM LIMITED","78,789.00"," 40,796,511.00 ","72,924.00"," 37,758,637.36 ","92.56 ","92.55 "
"ARCTM","ARCTIC TEXTILE MILLS LIMITED","5,896.00"," 213,130.39 ","4,311.00"," 155,888.64 ","73.12 ","73.14 "
"ARPAK","ARPAK INTERNATIONAL INVESTMENT LIMITED","1,406.00"," 94,197.94 ","1,406.00"," 94,197.94 ","100.00 ","100.00 "
"ARPL","ARCHROMA PAKISTAN LIMITED","8,072.00"," 3,732,149.54 ","7,215.00"," 3,335,973.14 ","89.38 ","89.38 "
"ARUJ","ARUJ INDUSTRIES LIMITED","528,355.00"," 6,516,186.60 ","424,283.00"," 5,235,393.89 ","80.30 ","80.34 "
"ASC","AL SHAHEER CORPORATION LIMITED","387,535.00"," 6,816,860.89 ","313,688.00"," 5,520,314.50 ","80.94 ","80.98 "
"ASHT","ASHFAQ TEXTILE MILLS LIMITED","2,034.00"," 56,489.15 ","2,033.00"," 56,460.70 ","99.95 ","99.95 "
"ASL","AISHA STEEL MILLS LIMITED","8,795,242.00"," 134,163,845.12 ","6,891,769.00"," 105,172,200.19 ","78.36 ","78.39 "
"ASLCPS","AISHA STEEL LTD.-CONV.CUM. PREFR. SHARES","2,780.00"," 272,409.43 ","2,295.00"," 225,448.00 ","82.55 ","82.76 "
"ASLPS","AISHA STEEL MILLS LTD.-PREFERENCE SHARES","17,971.00"," 400,719.72 ","15,654.00"," 349,670.92 ","87.11 ","87.26 "
"ASTL","AMRELI STEELS LIMITED","4,717,804.00"," 134,486,903.20 ","2,930,549.00"," 84,156,153.69 ","62.12 ","62.58 "
"ASTM","ASIM TEXTILE MILLS LIMITED","12,631.00"," 353,575.50 ","12,091.00"," 338,433.70 ","95.72 ","95.72 "
"ATBA","ATLAS BATTERY LIMITED","12,986.00"," 3,384,683.13 ","11,593.00"," 3,021,647.58 ","89.27 ","89.27 "
"ATIL","ATLAS INSURANCE LIMITED","504,754.00"," 53,205,251.16 ","140,097.00"," 13,449,368.34 ","27.76 ","25.28 "
"ATLH","ATLAS HONDA LIMITED","3,742.00"," 5,124,025.40 ","3,382.00"," 4,632,173.02 ","90.38 ","90.40 "
"ATRL","ATTOCK REFINERY LIMITED","728,723.00"," 481,994,627.07 ","376,428.00"," 254,969,800.81 ","51.66 ","52.90 "
"AVN","AVANCEON LIMITED","706,914.00"," 36,192,038.59 ","538,397.00"," 27,843,440.86 ","76.16 ","76.93 "
"BAFL","BANK ALFALAH LIMITED","607,266.00"," 61,848,018.50 ","565,061.00"," 57,597,183.99 ","93.05 ","93.13 "
"BAFS","BABA FARID SUGAR MILLS LIMITED","776.00"," 183,094.09 ","776.00"," 183,094.09 ","100.00 ","100.00 "
"BAHL","BANK AL HABIB LIMITED","130,607.00"," 24,699,359.57 ","101,014.00"," 19,203,547.83 ","77.34 ","77.75 "
"BAPL","BAWANY AIR PRODUCTS LIMITED","38,994.00"," 1,868,582.87 ","37,874.00"," 1,815,080.57 ","97.13 ","97.14 "
"BATA","BATA PAKISTAN LIMITED","560.00"," 848,743.41 ","462.00"," 700,068.06 ","82.50 ","82.48 "
"BBFL","BIG BIRD FOODS LIMITED","2,136,477.00"," 116,216,873.72 ","1,689,506.00"," 91,902,041.42 ","79.08 ","79.08 "
"BCL","BOLAN CASTINGS LIMITED","30,188.00"," 3,068,685.72 ","24,275.00"," 2,462,708.26 ","80.41 ","80.25 "
"BECO","BECO STEEL LIMITED","18,844,312.00"," 697,543,464.57 ","7,933,671.00"," 296,618,543.61 ","42.10 ","42.52 "
"BELA","BELA AUTOMOTIVES LIMITED","515.00"," 61,746.65 ","405.00"," 48,716.40 ","78.64 ","78.90 "
"BERG","BERGER PAINTS PAKISTAN LIMITED","2,118,416.00"," 260,318,781.01 ","848,755.00"," 104,824,343.17 ","40.07 ","40.27 "
"BFAGRO","BARKAT FRISIAN AGRO LIMITED","1,840,580.00"," 81,933,030.85 ","1,540,007.00"," 68,569,356.55 ","83.67 ","83.69 "
"BFBIO","BF BIOSCIENCES LIMITED","544,561.00"," 88,236,114.42 ","489,598.00"," 79,313,800.74 ","89.91 ","89.89 "
"BFMOD","B.F. MODARABA","10,322.00"," 164,745.06 ","10,321.00"," 164,728.76 ","99.99 ","99.99 "
"BGL","BALOCHISTAN GLASS LIMITED","4,737,410.00"," 76,227,081.26 ","2,884,280.00"," 46,673,480.43 ","60.88 ","61.23 "
"BHAT","BHANERO TEXTILE MILLS LIMITED","988.00"," 916,385.13 ","412.00"," 391,747.16 ","41.70 ","42.75 "
"BIFO","BIAFO INDUSTRIES LIMITED","335,691.00"," 62,905,760.93 ","191,330.00"," 35,973,321.05 ","57.00 ","57.19 "
"BILF","BILAL FIBRES LIMITED","711,043.00"," 27,254,176.63 ","578,099.00"," 22,306,905.31 ","81.30 ","81.85 "
"BIPL","BANKISLAMI PAKISTAN LIMITED","658,721.00"," 23,656,841.92 ","624,559.00"," 22,427,014.29 ","94.81 ","94.80 "
"BML","BANK MAKRAMAH LIMITED","14,312,926.00"," 112,077,856.72 ","9,611,286.00"," 75,449,297.84 ","67.15 ","67.32 "
"BNL","BUNNY`S LIMITED","2,536,993.00"," 333,339,429.17 ","1,976,460.00"," 260,780,535.37 ","77.91 ","78.23 "
"BNWM","BANNU WOOLLEN MILLS LIMITED","25,249.00"," 1,899,782.82 ","24,867.00"," 1,871,038.94 ","98.49 ","98.49 "
"BOK","THE BANK OF KHYBER","48,554.00"," 1,602,568.62 ","33,756.00"," 1,115,773.20 ","69.52 ","69.62 "
"BOP","THE BANK OF PUNJAB","41,553,442.00"," 1,007,726,571.32 ","19,467,957.00"," 495,127,896.38 ","46.85 ","49.13 "
"BPL","BURSHANE LPG (PAKISTAN) LIMITED","17,714.00"," 602,892.50 ","15,410.00"," 523,497.62 ","86.99 ","86.83 "
"BRRG","B.R.R. GUARDIAN LIMITED","2,249.00"," 73,759.05 ","1,807.00"," 59,242.56 ","80.35 ","80.32 "
"BTL","BLESSED TEXTILES LIMITED","195.00"," 63,836.89 ","195.00"," 63,836.89 ","100.00 ","100.00 "
"BUXL","BUXLY PAINTS LIMITED","13,809.00"," 2,362,090.02 ","8,714.00"," 1,495,131.07 ","63.10 ","63.30 "
"BWCL","BESTWAY CEMENT  LIMITED","216,445.00"," 145,505,316.97 ","130,464.00"," 87,205,615.41 ","60.28 ","59.93 "
"BWHL","BALUCHISTAN WHEELS LIMITED","435,220.00"," 85,877,835.82 ","273,922.00"," 54,446,703.29 ","62.94 ","63.40 "
"CASH","CALCORP LIMITED","43,132.00"," 1,981,504.04 ","28,588.00"," 1,309,085.48 ","66.28 ","66.07 "
"CCM","CRESCENT COTTON MILLS LIMITED","3,912.00"," 240,703.11 ","3,812.00"," 234,543.11 ","97.44 ","97.44 "
"CENI","CENTURY INSURANCE COMPANY LIMITED","1,063.00"," 52,082.65 ","1,060.00"," 51,934.15 ","99.72 ","99.71 "
"CEPB","CENTURY PAPER AND BOARD MILLS LIMITED","374,356.00"," 10,582,741.89 ","261,990.00"," 7,405,421.31 ","69.98 ","69.98 "
"CFL","CRESCENT FIBRES LIMITED","405.00"," 31,590.00 ","405.00"," 31,590.00 ","100.00 ","100.00 "
"CHAS","CHASHMA SUGAR MILLS LIMITED","16.00"," 1,049.65 ","8.00"," 521.11 ","50.00 ","49.65 "
"CHBL","CHENAB LIMITED","118,367.00"," 2,756,057.07 ","90,353.00"," 2,104,493.23 ","76.33 ","76.36 "
"CHCC","CHERAT CEMENT COMPANY LIMITED","311,753.00"," 108,821,293.54 ","233,210.00"," 82,991,030.75 ","74.81 ","76.26 "
"CJPL","CRESCENT JUTE PRODUCTS LIMITED","60,537.00"," 654,048.16 ","55,886.00"," 603,607.14 ","92.32 ","92.29 "
"CLCPS","CHENAB LTD-NON VOTING CUM. PREF. SHARES","1,032,164.00"," 4,523,009.12 ","658,717.00"," 2,893,780.25 ","63.82 ","63.98 "
"CLOV","CLOVER PAKISTAN LIMITED","175,775.00"," 7,870,508.40 ","156,792.00"," 7,021,820.64 ","89.20 ","89.22 "
"CLVL","CORDOBA LOGISTICS & VENTURES LIMITED","2,039.00"," 38,737.54 ","2,037.00"," 38,699.99 ","99.90 ","99.90 "
"CNERGY","CNERGYICO PK LIMITED","115,091,011.00"," 972,823,038.65 ","51,012,136.00"," 444,743,873.45 ","44.32 ","45.72 "
"COLG","COLGATE PALMOLIVE (PAKISTAN) LIMITED","10,997.00"," 14,098,996.56 ","9,914.00"," 12,709,342.33 ","90.15 ","90.14 "
"CPHL","CITI PHARMA LIMITED","9,602,671.00"," 936,332,399.42 ","4,157,918.00"," 412,741,631.98 ","43.30 ","44.08 "
"CPPL","CHERAT PACKAGING LIMITED","104,904.00"," 11,828,822.22 ","72,150.00"," 8,133,226.67 ","68.78 ","68.76 "
"CRTM","THE CRESCENT TEXTILE MILLS LIMITED","609,838.00"," 14,572,713.98 ","501,074.00"," 11,981,651.51 ","82.17 ","82.22 "
"CSAP","CRESCENT STEEL AND ALLIED PRODUCTS LTD.","165,042.00"," 17,917,037.45 ","142,101.00"," 15,429,072.25 ","86.10 ","86.11 "
"CSIL","CRESCENT STAR INSURANCE LIMITED","22,476,098.00"," 144,866,902.36 ","15,735,242.00"," 101,687,664.86 ","70.01 ","70.19 "
"CTM","COLONY TEXTILE MILLS LIMITED","558,565.00"," 3,906,645.34 ","529,619.00"," 3,704,265.76 ","94.82 ","94.82 "
"CWSM","CHAKWAL SPINNING MILLS LIMITED","234,116.00"," 7,924,362.79 ","202,853.00"," 6,859,086.12 ","86.65 ","86.56 "
"CYAN","CYAN LIMITED","170,369.00"," 6,769,899.84 ","141,271.00"," 5,609,563.60 ","82.92 ","82.86 "
"DAAG","DATA AGRO LIMITED","3,306.00"," 339,026.90 ","3,164.00"," 324,534.19 ","95.70 ","95.73 "
"DADX","DADEX ETERNIT LIMITED","4,907.00"," 319,495.75 ","4,907.00"," 319,495.75 ","100.00 ","100.00 "
"DBCI","DADABHOY CEMENT INDUSTRIES LIMITED","178,768.00"," 1,342,757.74 ","143,987.00"," 1,080,658.42 ","80.54 ","80.48 "
"DCL","DEWAN CEMENT LIMITED","5,257,080.00"," 79,462,552.50 ","3,740,294.00"," 56,546,968.81 ","71.15 ","71.16 "
"DCR","DOLMEN CITY REIT","657,267.00"," 21,113,474.10 ","574,460.00"," 18,458,282.49 ","87.40 ","87.42 "
"DEL","DAWOOD EQUITIES LIMITED","127,887.00"," 2,003,970.01 ","113,837.00"," 1,785,127.07 ","89.01 ","89.08 "
"DFML","DEWAN FAROOQUE MOTORS LIMITED","1,898,940.00"," 66,373,743.91 ","1,327,692.00"," 46,405,443.59 ","69.92 ","69.92 "
"DFSM","DEWAN FAROOQUE SPINNING MILLS LIMITED","421,240.00"," 2,651,476.81 ","379,330.00"," 2,389,175.43 ","90.05 ","90.11 "
"DGKC","D.G. KHAN CEMENT COMPANY LIMITED","4,843,767.00"," 1,218,181,096.66 ","2,558,838.00"," 659,713,007.80 ","52.83 ","54.16 "
"DHPL","DH PARTNERS LIMITED","253,015.00"," 11,073,359.06 ","215,039.00"," 9,417,246.65 ","84.99 ","85.04 "
"DIIL","DIAMOND INDUSTRIES LIMITED","352.00"," 19,710.99 ","352.00"," 19,710.99 ","100.00 ","100.00 "
"DINT","DIN TEXTILE MILLS LIMITED","1,706.00"," 126,493.00 ","1,406.00"," 104,593.00 ","82.42 ","82.69 "
"DLL","DAWOOD LAWRENCEPUR LIMITED","2,237.00"," 679,842.73 ","2,134.00"," 648,838.65 ","95.40 ","95.44 "
"DMC","D.M. CORPORATION LIMITED","6.00"," 532.44 ","6.00"," 532.44 ","100.00 ","100.00 "
"DMTM","DEWAN MUSHTAQ TEXTILE MILLS LIMITED","1,547.00"," 21,980.48 ","1,226.00"," 17,263.54 ","79.25 ","78.54 "
"DNCC","DANDOT CEMENT COMPANY LIMITED","182,044.00"," 3,006,957.37 ","164,982.00"," 2,727,957.07 ","90.63 ","90.72 "
"DOL","DESCON OXYCHEM LIMITED","495,933.00"," 19,178,704.61 ","422,877.00"," 16,356,987.39 ","85.27 ","85.29 "
"DSIL","D. S. INDUSTRIES LIMITED","9,750,537.00"," 116,194,031.32 ","7,244,309.00"," 86,484,719.12 ","74.30 ","74.43 "
"DSL","DOST STEELS LIMITED","3,315,323.00"," 32,481,509.41 ","3,289,028.00"," 32,225,818.16 ","99.21 ","99.21 "
"DWAE","DEWAN AUTOMOTIVE ENGINEERING LIMITED","29,957.00"," 863,316.40 ","27,991.00"," 805,544.05 ","93.44 ","93.31 "
"DWSM","DEWAN SUGAR MILLS LIMITED","423,887.00"," 2,749,614.12 ","326,836.00"," 2,118,889.69 ","77.10 ","77.06 "
"DWTM","DEWAN TEXTILE MILLS LIMITED","3,550.00"," 26,637.00 ","3,550.00"," 26,637.00 ","100.00 ","100.00 "
"DYNO","DYNEA PAKISTAN LIMITED","28,663.00"," 9,637,569.21 ","21,399.00"," 7,205,095.14 ","74.66 ","74.76 "
"ECOP","ECOPACK LIMITED","216,407.00"," 13,813,081.54 ","188,914.00"," 12,060,551.30 ","87.30 ","87.31 "
"EFERT","ENGRO FERTILIZERS LIMITED","770,079.00"," 164,047,626.00 ","629,315.00"," 134,219,407.59 ","81.72 ","81.82 "
"EFUG","EFU GENERAL INSURANCE LIMITED","11,204.00"," 1,396,330.18 ","11,198.00"," 1,395,576.26 ","99.95 ","99.95 "
"EFUL","EFU LIFE ASSURANCE LIMITED","1,233.00"," 192,300.58 ","1,233.00"," 192,300.58 ","100.00 ","100.00 "
"ELCM","ELAHI COTTON MILLS LIMITED","1,174.00"," 269,553.77 ","1,172.00"," 269,120.65 ","99.83 ","99.84 "
"ELSM","ELLCOT SPINNING MILLS LIMITED","500.00"," 62,245.00 ","500.00"," 62,245.00 ","100.00 ","100.00 "
"EMCO","EMCO INDUSTRIES LIMITED","80,172.00"," 4,873,824.35 ","70,268.00"," 4,280,290.49 ","87.65 ","87.82 "
"ENGROH","ENGRO HOLDINGS LIMITED","495,246.00"," 117,890,060.89 ","428,646.00"," 102,044,224.54 ","86.55 ","86.56 "
"EPCL","ENGRO POLYMER & CHEMICALS LIMITED","3,512,525.00"," 111,686,356.37 ","3,074,198.00"," 97,746,555.78 ","87.52 ","87.52 "
"EPCLPS","ENGRO POLYMER & CHEMICALS LTD - PREF.SH.","40.00"," 501.00 ","40.00"," 501.00 ","100.00 ","100.00 "
"EPQL","ENGRO POWERGEN QADIRPUR LIMITED","329,167.00"," 9,859,505.18 ","302,067.00"," 9,051,277.18 ","91.77 ","91.80 "
"ESBL","ESCORTS INVESTMENT BANK LIMITED","71,706.00"," 496,592.77 ","50,765.00"," 351,070.41 ","70.80 ","70.70 "
"EWIC","EAST WEST INSURANCE COMPANY LIMITED","2.00"," 114.58 ","1.00"," 57.29 ","50.00 ","50.00 "
"EXIDE","EXIDE PAKISTAN LIMITED","24,962.00"," 16,927,294.63 ","22,719.00"," 15,397,233.84 ","91.01 ","90.96 "
"FABL","FAYSAL BANK LIMITED","546,986.00"," 40,128,063.65 ","428,539.00"," 31,900,326.59 ","78.35 ","79.50 "
"FANM","FIRST AL-NOOR MODARABA","60,766.00"," 537,171.44 ","60,766.00"," 537,171.44 ","100.00 ","100.00 "
"FASM","FAISAL SPINNING MILLS LIMITED","590.00"," 215,646.32 ","589.00"," 215,276.33 ","99.83 ","99.83 "
"FATIMA","FATIMA FERTILIZER COMPANY LIMITED","435,630.00"," 54,202,557.64 ","307,423.00"," 39,276,455.70 ","70.57 ","72.46 "
"FCCL","FAUJI CEMENT COMPANY LIMITED","11,555,577.00"," 666,806,234.82 ","6,907,609.00"," 409,061,833.52 ","59.78 ","61.35 "
"FCEL","FIRST CAPITAL EQUITIES LIMITED","101,235.00"," 604,522.20 ","94,732.00"," 565,973.19 ","93.58 ","93.62 "
"FCEPL","FRIESLANDCAMPINA ENGRO PAKISTAN LIMITED","1,476,085.00"," 135,223,051.78 ","1,305,218.00"," 119,615,922.03 ","88.42 ","88.46 "
"FCIBL","FIRST CREDIT AND INVESTMENT BANK LIMITED","41.00"," 551.26 ","41.00"," 551.26 ","100.00 ","100.00 "
"FCL","FAST CABLES LIMITED","1,500,801.00"," 37,208,094.66 ","1,227,944.00"," 30,468,769.94 ","81.82 ","81.89 "
"FCSC","FIRST CAPITAL SECURITIES CORPORATION LTD","8,672,484.00"," 34,998,851.61 ","4,537,564.00"," 18,325,154.68 ","52.32 ","52.36 "
"FDPL","FIRST DAWOOD PROPERTIES LIMITED","1,256,635.00"," 8,706,431.23 ","1,123,030.00"," 7,782,648.87 ","89.37 ","89.39 "
"FECM","FIRST ELITE CAPITAL MODARABA","10,279.00"," 283,117.22 ","6,015.00"," 164,270.94 ","58.52 ","58.02 "
